;0;1
0;MAX_TEMPERATURE_C;0.019983666561307532
1;WINDSPEED_MAX_KMH;0.013534076329024593
2;PRECIP_TOTAL_DAY_MM;0.0060749987849025985
3;HUMIDITY_MAX_PERCENT;0.005002454582033078
4;PM25_t;0.10684890596929533
5;MAX_TEMPERATURE_C_T_1;0.01871408240407418
6;WINDSPEED_MAX_KMH_T_1;0.01060129580315622
7;PRECIP_TOTAL_DAY_MM_T_1;0.00270818384261613
8;HUMIDITY_MAX_PERCENT_T_1;0.003692684234684537
9;PM25_t_T_1;0.15163887503918372
10;MAX_TEMPERATURE_C_T_2;0.004815309459277403
11;WINDSPEED_MAX_KMH_T_2;0.010148565711565274
12;PRECIP_TOTAL_DAY_MM_T_2;0.0018180235996762106
13;HUMIDITY_MAX_PERCENT_T_2;0.0035952611386719647
14;PM25_t_T_2;0.13038861828817228
15;MAX_TEMPERATURE_C_T_3;0.005900837446094065
16;WINDSPEED_MAX_KMH_T_3;0.004858100933915567
17;PRECIP_TOTAL_DAY_MM_T_3;0.0018975347055906954
18;HUMIDITY_MAX_PERCENT_T_3;0.003620401313729464
19;PM25_t_T_3;0.07317389705443872
20;MAX_TEMPERATURE_C_T_4;0.005133155191004753
21;WINDSPEED_MAX_KMH_T_4;0.005909497950373068
22;PRECIP_TOTAL_DAY_MM_T_4;0.0018744660224989116
23;HUMIDITY_MAX_PERCENT_T_4;0.003257943305737829
24;PM25_t_T_4;0.12476391485705943
25;MAX_TEMPERATURE_C_T_5;0.0037350485054794256
26;WINDSPEED_MAX_KMH_T_5;0.0045548854584886765
27;PRECIP_TOTAL_DAY_MM_T_5;0.0022263726082596574
28;HUMIDITY_MAX_PERCENT_T_5;0.004181405762746462
29;PM25_t_T_5;0.1563111766855729
30;MAX_TEMPERATURE_C_T_6;0.003155750676888361
31;WINDSPEED_MAX_KMH_T_6;0.0033689357959519202
32;PRECIP_TOTAL_DAY_MM_T_6;0.0015553402706081321
33;HUMIDITY_MAX_PERCENT_T_6;0.0027983180632942346
34;PM25_t_T_6;0.09815801564462662
