;0;1;2;3;4;5;6;7;8;lag
0;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier;1
1;23.391754761929683;16.829759304151228;14.325508199658167;16.976515339087324;17.935737182055615;12.689482443342202;17.259598474974112;16.098681381399317;16.39296852604123;1
2;-1.588769319044924;-0.34005788402703274;0.02907021579184088;-0.36353047513066805;-0.5219704184921761;0.23817439199151857;-0.4093833117584613;-0.22616342842885806;-0.27140220015042393;1
3;16.739391304347826;13.098144927536232;11.638628842071155;13.544953478260865;14.260066066686658;10.048380988304942;13.666443643121232;12.759419990477529;14.569153043478263;1
