;0;1
0;MAX_TEMPERATURE_C;0.027500593885658394
1;WINDSPEED_MAX_KMH;0.009096497756597996
2;PRECIP_TOTAL_DAY_MM;0.0022517571503267203
3;HUMIDITY_MAX_PERCENT;0.0029693097660541874
4;PM25_t;0.08368522979299897
5;MAX_TEMPERATURE_C_T_1;0.007409396009931455
6;WINDSPEED_MAX_KMH_T_1;0.002474926274561975
7;PRECIP_TOTAL_DAY_MM_T_1;0.0028902402136252725
8;HUMIDITY_MAX_PERCENT_T_1;0.00275993702259808
9;PM25_t_T_1;0.167381324872226
10;MAX_TEMPERATURE_C_T_2;0.004932060591964192
11;WINDSPEED_MAX_KMH_T_2;0.006200035545754057
12;PRECIP_TOTAL_DAY_MM_T_2;0.002469427105612065
13;HUMIDITY_MAX_PERCENT_T_2;0.0020651859063005058
14;PM25_t_T_2;0.09691790698478253
15;MAX_TEMPERATURE_C_T_3;0.002476373584647891
16;WINDSPEED_MAX_KMH_T_3;0.004930950050320623
17;PRECIP_TOTAL_DAY_MM_T_3;0.0029595084405507157
18;HUMIDITY_MAX_PERCENT_T_3;0.002974483076834811
19;PM25_t_T_3;0.11330017371257345
20;MAX_TEMPERATURE_C_T_4;0.0023549475243801387
21;WINDSPEED_MAX_KMH_T_4;0.003315505079466936
22;PRECIP_TOTAL_DAY_MM_T_4;0.001583951000946676
23;HUMIDITY_MAX_PERCENT_T_4;0.0015836605470870696
24;PM25_t_T_4;0.10742758852959583
25;MAX_TEMPERATURE_C_T_5;0.0022376241152148885
26;WINDSPEED_MAX_KMH_T_5;0.0034224713139217556
27;PRECIP_TOTAL_DAY_MM_T_5;0.00046816843247419766
28;HUMIDITY_MAX_PERCENT_T_5;0.0025405242916232357
29;PM25_t_T_5;0.1426050663965134
30;MAX_TEMPERATURE_C_T_6;0.0019404161282407376
31;WINDSPEED_MAX_KMH_T_6;0.0025629150921089943
32;PRECIP_TOTAL_DAY_MM_T_6;0.0010525207915907284
33;HUMIDITY_MAX_PERCENT_T_6;0.0020680348509297883
34;PM25_t_T_6;0.09514896910476638
35;MAX_TEMPERATURE_C_T_7;0.0015040524062991674
36;WINDSPEED_MAX_KMH_T_7;0.0025255897382394613
37;PRECIP_TOTAL_DAY_MM_T_7;0.0012598365835683478
38;HUMIDITY_MAX_PERCENT_T_7;0.0023262646953539326
39;PM25_t_T_7;0.005261385281248785
40;MAX_TEMPERATURE_C_T_8;0.003146011301963622
41;WINDSPEED_MAX_KMH_T_8;0.004977424986868228
42;PRECIP_TOTAL_DAY_MM_T_8;0.0013951325250411023
43;HUMIDITY_MAX_PERCENT_T_8;0.001662937470060717
44;PM25_t_T_8;0.0025925727366840623
45;MAX_TEMPERATURE_C_T_9;0.0015590859734788047
46;WINDSPEED_MAX_KMH_T_9;0.002595057120534043
47;PRECIP_TOTAL_DAY_MM_T_9;0.0006789458710414885
48;HUMIDITY_MAX_PERCENT_T_9;0.0012352788970237678
49;PM25_t_T_9;0.0032653416840365264
50;MAX_TEMPERATURE_C_T_10;0.0033581652621065754
51;WINDSPEED_MAX_KMH_T_10;0.0023120325839870626
52;PRECIP_TOTAL_DAY_MM_T_10;0.0013518073288406635
53;HUMIDITY_MAX_PERCENT_T_10;0.00430890637853504
54;PM25_t_T_10;0.005087211867824835
55;MAX_TEMPERATURE_C_T_11;0.0027776870578682202
56;WINDSPEED_MAX_KMH_T_11;0.002647513791262157
57;PRECIP_TOTAL_DAY_MM_T_11;0.0006491224281608628
58;HUMIDITY_MAX_PERCENT_T_11;0.005100903962621396
59;PM25_t_T_11;0.004694489584797285
60;MAX_TEMPERATURE_C_T_12;0.0032403488535685167
61;WINDSPEED_MAX_KMH_T_12;0.0029866732800718754
62;PRECIP_TOTAL_DAY_MM_T_12;0.002132102083046853
63;HUMIDITY_MAX_PERCENT_T_12;0.0022401294781153117
64;PM25_t_T_12;0.003170307844970411
