;0;1
0;MAX_TEMPERATURE_C;0.021394157040407275
1;WINDSPEED_MAX_KMH;0.00645021885064127
2;PRECIP_TOTAL_DAY_MM;0.0013752099398191442
3;HUMIDITY_MAX_PERCENT;0.0027546571827410833
4;PM25_t;0.09342132141984896
5;MAX_TEMPERATURE_C_T_1;0.01128753841346523
6;WINDSPEED_MAX_KMH_T_1;0.00484664647289544
7;PRECIP_TOTAL_DAY_MM_T_1;0.002181289010650725
8;HUMIDITY_MAX_PERCENT_T_1;0.0009128322386246258
9;PM25_t_T_1;0.15870550947578443
10;MAX_TEMPERATURE_C_T_2;0.0025357785814881266
11;WINDSPEED_MAX_KMH_T_2;0.004477883640200951
12;PRECIP_TOTAL_DAY_MM_T_2;0.0015304983882959524
13;HUMIDITY_MAX_PERCENT_T_2;0.001398705442131504
14;PM25_t_T_2;0.11333718733026937
15;MAX_TEMPERATURE_C_T_3;0.004062702204821646
16;WINDSPEED_MAX_KMH_T_3;0.0020120054757919613
17;PRECIP_TOTAL_DAY_MM_T_3;0.0008370534217818815
18;HUMIDITY_MAX_PERCENT_T_3;0.0012482462075333422
19;PM25_t_T_3;0.08400704039441827
20;MAX_TEMPERATURE_C_T_4;0.0004274179293916409
21;WINDSPEED_MAX_KMH_T_4;0.0029755689769345095
22;PRECIP_TOTAL_DAY_MM_T_4;0.002130916223521938
23;HUMIDITY_MAX_PERCENT_T_4;0.0010420338709589893
24;PM25_t_T_4;0.09715909807961438
25;MAX_TEMPERATURE_C_T_5;0.0013656430476191824
26;WINDSPEED_MAX_KMH_T_5;0.002097090850831588
27;PRECIP_TOTAL_DAY_MM_T_5;0.0025795418599828964
28;HUMIDITY_MAX_PERCENT_T_5;0.0019082797223540031
29;PM25_t_T_5;0.11837383110861378
30;MAX_TEMPERATURE_C_T_6;0.0013184212985732338
31;WINDSPEED_MAX_KMH_T_6;0.0015274168885038395
32;PRECIP_TOTAL_DAY_MM_T_6;0.0001921207849839689
33;HUMIDITY_MAX_PERCENT_T_6;0.0012628460651083217
34;PM25_t_T_6;0.09325211616236681
35;MAX_TEMPERATURE_C_T_7;0.0019920896576000728
36;WINDSPEED_MAX_KMH_T_7;0.0014024906500222701
37;PRECIP_TOTAL_DAY_MM_T_7;0.00023802617634644544
38;HUMIDITY_MAX_PERCENT_T_7;0.0008987048708689892
39;PM25_t_T_7;0.0023442514320588417
40;MAX_TEMPERATURE_C_T_8;0.0011785917090214298
41;WINDSPEED_MAX_KMH_T_8;0.002865361831025248
42;PRECIP_TOTAL_DAY_MM_T_8;0.0009812011442145948
43;HUMIDITY_MAX_PERCENT_T_8;0.00229192101509246
44;PM25_t_T_8;0.0031082441893907505
45;MAX_TEMPERATURE_C_T_9;0.00263344596044329
46;WINDSPEED_MAX_KMH_T_9;0.00162998646259512
47;PRECIP_TOTAL_DAY_MM_T_9;0.00035365018957655904
48;HUMIDITY_MAX_PERCENT_T_9;0.0011877343582704526
49;PM25_t_T_9;0.0028963607085543664
50;MAX_TEMPERATURE_C_T_10;0.00784958174619071
51;WINDSPEED_MAX_KMH_T_10;0.001057526067394675
52;PRECIP_TOTAL_DAY_MM_T_10;0.0005736243739349959
53;HUMIDITY_MAX_PERCENT_T_10;0.0023827121807689757
54;PM25_t_T_10;0.002719046940329711
55;MAX_TEMPERATURE_C_T_11;0.003693089565667271
56;WINDSPEED_MAX_KMH_T_11;0.0012565036702949603
57;PRECIP_TOTAL_DAY_MM_T_11;0.0002503945300991116
58;HUMIDITY_MAX_PERCENT_T_11;0.005814433368195939
59;PM25_t_T_11;0.002466969408792397
60;MAX_TEMPERATURE_C_T_12;0.0025935679483594775
61;WINDSPEED_MAX_KMH_T_12;0.003971626849268195
62;PRECIP_TOTAL_DAY_MM_T_12;0.0012906251396543028
63;HUMIDITY_MAX_PERCENT_T_12;0.001658575731590234
64;PM25_t_T_12;0.0018725961205066385
65;MAX_TEMPERATURE_C_T_13;0.0045127350612577674
66;WINDSPEED_MAX_KMH_T_13;0.002843649642591165
67;PRECIP_TOTAL_DAY_MM_T_13;0.0006095566549396694
68;HUMIDITY_MAX_PERCENT_T_13;0.001366403738248206
69;PM25_t_T_13;0.002056711285180175
70;MAX_TEMPERATURE_C_T_14;0.004775035420083966
71;WINDSPEED_MAX_KMH_T_14;0.0025536046734120116
72;PRECIP_TOTAL_DAY_MM_T_14;0.00024274051803404022
73;HUMIDITY_MAX_PERCENT_T_14;0.0011419333891072776
74;PM25_t_T_14;0.0013787201234652647
75;MAX_TEMPERATURE_C_T_15;0.0025459073355859575
76;WINDSPEED_MAX_KMH_T_15;0.0014858304695756616
77;PRECIP_TOTAL_DAY_MM_T_15;0.00015880995111414785
78;HUMIDITY_MAX_PERCENT_T_15;0.0014048737698335787
79;PM25_t_T_15;0.0007175060087252911
80;MAX_TEMPERATURE_C_T_16;0.0038463338478351666
81;WINDSPEED_MAX_KMH_T_16;0.000986616663041921
82;PRECIP_TOTAL_DAY_MM_T_16;0.0013073608681802731
83;HUMIDITY_MAX_PERCENT_T_16;0.0024418864801842898
84;PM25_t_T_16;0.0010438022065528895
85;MAX_TEMPERATURE_C_T_17;0.003662084075629887
86;WINDSPEED_MAX_KMH_T_17;0.0021940145226643465
87;PRECIP_TOTAL_DAY_MM_T_17;0.0020356116190903164
88;HUMIDITY_MAX_PERCENT_T_17;0.0009710090679396851
89;PM25_t_T_17;0.0015911119365731024
90;MAX_TEMPERATURE_C_T_18;0.0031212895930766886
91;WINDSPEED_MAX_KMH_T_18;0.0014603185886844932
92;PRECIP_TOTAL_DAY_MM_T_18;0.0006715545401707907
93;HUMIDITY_MAX_PERCENT_T_18;0.00042868490791153814
94;PM25_t_T_18;0.00305477611336966
95;MAX_TEMPERATURE_C_T_19;0.007128414031914644
96;WINDSPEED_MAX_KMH_T_19;0.0024305027199860614
97;PRECIP_TOTAL_DAY_MM_T_19;0.0005332655360438548
98;HUMIDITY_MAX_PERCENT_T_19;0.0008364991824178132
99;PM25_t_T_19;0.0015756416536205603
100;MAX_TEMPERATURE_C_T_20;0.0014051734788012153
101;WINDSPEED_MAX_KMH_T_20;0.0029373261837561094
102;PRECIP_TOTAL_DAY_MM_T_20;0.0011915689147866861
103;HUMIDITY_MAX_PERCENT_T_20;0.0007571485944472035
104;PM25_t_T_20;0.0022379747801271437
105;MAX_TEMPERATURE_C_T_21;0.002482243188496006
106;WINDSPEED_MAX_KMH_T_21;0.0033971560546934803
107;PRECIP_TOTAL_DAY_MM_T_21;0.0004494310760805934
108;HUMIDITY_MAX_PERCENT_T_21;0.0010090731786610522
109;PM25_t_T_21;0.00317635035700954
