;0;1
0;MAX_TEMPERATURE_C;0.019714221014799974
1;WINDSPEED_MAX_KMH;0.007308967114909456
2;PRECIP_TOTAL_DAY_MM;0.003620245843526619
3;HUMIDITY_MAX_PERCENT;0.000534047699275791
4;PM25_t;0.10557337791648112
5;MAX_TEMPERATURE_C_T_1;0.005614210425898068
6;WINDSPEED_MAX_KMH_T_1;0.0053301595043503906
7;PRECIP_TOTAL_DAY_MM_T_1;0.00033878965270872646
8;HUMIDITY_MAX_PERCENT_T_1;0.0015989890273455016
9;PM25_t_T_1;0.15000757370187665
10;MAX_TEMPERATURE_C_T_2;0.0013569976594832412
11;WINDSPEED_MAX_KMH_T_2;0.003963038080068919
12;PRECIP_TOTAL_DAY_MM_T_2;0.00225098588149094
13;HUMIDITY_MAX_PERCENT_T_2;0.0014033848814739114
14;PM25_t_T_2;0.08748009164053895
15;MAX_TEMPERATURE_C_T_3;0.0008572426348282103
16;WINDSPEED_MAX_KMH_T_3;0.001569693979105616
17;PRECIP_TOTAL_DAY_MM_T_3;0.0026323996013133655
18;HUMIDITY_MAX_PERCENT_T_3;0.0005659786263980642
19;PM25_t_T_3;0.12109203839925213
20;MAX_TEMPERATURE_C_T_4;0.0006741864867945617
21;WINDSPEED_MAX_KMH_T_4;0.0012308352502620522
22;PRECIP_TOTAL_DAY_MM_T_4;0.0007268419037394889
23;HUMIDITY_MAX_PERCENT_T_4;0.0018873901982632074
24;PM25_t_T_4;0.09614203657562043
25;MAX_TEMPERATURE_C_T_5;0.0015326698630646089
26;WINDSPEED_MAX_KMH_T_5;0.0018425564544755067
27;PRECIP_TOTAL_DAY_MM_T_5;0.0015149797344176834
28;HUMIDITY_MAX_PERCENT_T_5;0.0005259362061128844
29;PM25_t_T_5;0.13325726303213434
30;MAX_TEMPERATURE_C_T_6;0.002633311100502963
31;WINDSPEED_MAX_KMH_T_6;0.002244223815629194
32;PRECIP_TOTAL_DAY_MM_T_6;0.0003382913212328382
33;HUMIDITY_MAX_PERCENT_T_6;0.0011206267661237786
34;PM25_t_T_6;0.08115391800032132
35;MAX_TEMPERATURE_C_T_7;0.0004654460136629838
36;WINDSPEED_MAX_KMH_T_7;0.0015423914212347955
37;PRECIP_TOTAL_DAY_MM_T_7;0.0004095245177505408
38;HUMIDITY_MAX_PERCENT_T_7;0.001291636127402614
39;PM25_t_T_7;0.003446530069845078
40;MAX_TEMPERATURE_C_T_8;0.0010333786655168957
41;WINDSPEED_MAX_KMH_T_8;0.0015561660981609601
42;PRECIP_TOTAL_DAY_MM_T_8;0.0003243146491155726
43;HUMIDITY_MAX_PERCENT_T_8;0.0006832667616026398
44;PM25_t_T_8;0.003481651836710713
45;MAX_TEMPERATURE_C_T_9;0.0011399855962886032
46;WINDSPEED_MAX_KMH_T_9;0.0023413174063621365
47;PRECIP_TOTAL_DAY_MM_T_9;0.000509499001701128
48;HUMIDITY_MAX_PERCENT_T_9;0.001299014720655656
49;PM25_t_T_9;0.0023446367065402566
50;MAX_TEMPERATURE_C_T_10;0.002801001075441672
51;WINDSPEED_MAX_KMH_T_10;0.002169563214999898
52;PRECIP_TOTAL_DAY_MM_T_10;0.00023745457467311626
53;HUMIDITY_MAX_PERCENT_T_10;0.0015480721331862463
54;PM25_t_T_10;0.0025969490184507976
55;MAX_TEMPERATURE_C_T_11;0.0019683016326727033
56;WINDSPEED_MAX_KMH_T_11;0.0015336406245164257
57;PRECIP_TOTAL_DAY_MM_T_11;0.000522413046186903
58;HUMIDITY_MAX_PERCENT_T_11;0.0033058443652771935
59;PM25_t_T_11;0.0028023239596118225
60;MAX_TEMPERATURE_C_T_12;0.001226833847490723
61;WINDSPEED_MAX_KMH_T_12;0.0040150292133010615
62;PRECIP_TOTAL_DAY_MM_T_12;0.0007917711234856241
63;HUMIDITY_MAX_PERCENT_T_12;0.0013437316400880714
64;PM25_t_T_12;0.003493328337836231
65;MAX_TEMPERATURE_C_T_13;0.0030183696658572486
66;WINDSPEED_MAX_KMH_T_13;0.005657696926450007
67;PRECIP_TOTAL_DAY_MM_T_13;0.00044403086608224416
68;HUMIDITY_MAX_PERCENT_T_13;0.0006564869147915976
69;PM25_t_T_13;0.0019730369265597916
70;MAX_TEMPERATURE_C_T_14;0.003959355056215658
71;WINDSPEED_MAX_KMH_T_14;0.004870574893748363
72;PRECIP_TOTAL_DAY_MM_T_14;0.00038506001904995
73;HUMIDITY_MAX_PERCENT_T_14;0.0005160397144641913
74;PM25_t_T_14;0.0011819583115505695
75;MAX_TEMPERATURE_C_T_15;0.00207119384730923
76;WINDSPEED_MAX_KMH_T_15;0.0025953862421755768
77;PRECIP_TOTAL_DAY_MM_T_15;0.0009631078137749008
78;HUMIDITY_MAX_PERCENT_T_15;0.00042229966019815217
79;PM25_t_T_15;0.0010356675244655303
80;MAX_TEMPERATURE_C_T_16;0.0047742037570780915
81;WINDSPEED_MAX_KMH_T_16;0.0013319805250422013
82;PRECIP_TOTAL_DAY_MM_T_16;0.0004256288262317451
83;HUMIDITY_MAX_PERCENT_T_16;0.0018805257474099448
84;PM25_t_T_16;0.001219310923023465
85;MAX_TEMPERATURE_C_T_17;0.0030070612592319255
86;WINDSPEED_MAX_KMH_T_17;0.001372131912731302
87;PRECIP_TOTAL_DAY_MM_T_17;0.00029206883703723074
88;HUMIDITY_MAX_PERCENT_T_17;0.0010365223788416417
89;PM25_t_T_17;0.0015941244810364116
90;MAX_TEMPERATURE_C_T_18;0.005605126900618896
91;WINDSPEED_MAX_KMH_T_18;0.002269988744804547
92;PRECIP_TOTAL_DAY_MM_T_18;0.0002336731581555565
93;HUMIDITY_MAX_PERCENT_T_18;0.000502662804689543
94;PM25_t_T_18;0.0019905698646943103
95;MAX_TEMPERATURE_C_T_19;0.005014556108706052
96;WINDSPEED_MAX_KMH_T_19;0.0027440646784814447
97;PRECIP_TOTAL_DAY_MM_T_19;0.0011050100655599358
98;HUMIDITY_MAX_PERCENT_T_19;0.0005208981815021959
99;PM25_t_T_19;0.0030191832019292064
100;MAX_TEMPERATURE_C_T_20;0.0014807376312542051
101;WINDSPEED_MAX_KMH_T_20;0.0026421876914157726
102;PRECIP_TOTAL_DAY_MM_T_20;0.0005476694240886015
103;HUMIDITY_MAX_PERCENT_T_20;0.0004931813466374411
104;PM25_t_T_20;0.0037146474340189416
105;MAX_TEMPERATURE_C_T_21;0.0016120656404784918
106;WINDSPEED_MAX_KMH_T_21;0.0034962373364987227
107;PRECIP_TOTAL_DAY_MM_T_21;0.0002509975512575394
108;HUMIDITY_MAX_PERCENT_T_21;0.0009083892380439194
109;PM25_t_T_21;0.0019720839569570257
110;MAX_TEMPERATURE_C_T_22;0.003271090666790048
111;WINDSPEED_MAX_KMH_T_22;0.002547928455488259
112;PRECIP_TOTAL_DAY_MM_T_22;0.0008951906906879529
113;HUMIDITY_MAX_PERCENT_T_22;0.001153519985302762
114;PM25_t_T_22;0.0034619988179921376
