;y_truth;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
0;61.0;58.0;63.0;64.71473531373424;63.133434782608695;64.337105;75.65883664892573;62.45928584698982;65.68267775107836;83.9014347826087
1;62.0;61.0;67.0;71.65144027200391;65.53468115942027;66.57661;76.32092702845475;67.06850407438789;65.13388640745231;83.9014347826087
2;65.0;80.0;69.0;73.23647083393104;68.80373913043475;66.89187;76.95388056440864;69.70495402723395;66.08318758791856;83.9014347826087
3;76.0;77.0;76.0;69.73385017246423;76.47343478260869;77.02261;78.19222982732737;77.00770165054242;72.39580710424144;83.9014347826087
4;86.0;98.0;82.0;81.74540493251297;85.07;77.22022;79.02365814482542;82.90029205125064;78.67192889492836;83.9014347826087
5;86.0;95.0;87.0;85.59868393735626;88.26;86.10841;80.24613628009821;86.14551177476656;84.38643845994171;83.9014347826087
6;89.0;80.0;91.0;91.89405338903192;92.16;95.65133;81.2933472706623;89.6593048935095;92.69600643805471;83.9014347826087
7;89.0;86.0;91.0;89.53752399079525;91.03;91.13333;81.15389737146255;89.69504265759156;93.35044008269178;83.9014347826087
8;89.0;86.0;92.0;89.84948401369758;92.71;93.34626;81.26188526204776;88.03983306230236;93.21569629029766;83.9014347826087
9;89.0;93.0;91.0;88.11695027022408;91.63;92.52732;81.13799040888436;90.46328776625803;95.77423724010089;83.9014347826087
10;89.0;92.0;89.0;92.92731133915689;92.57;96.00541;80.3247370134049;92.27816567124839;92.22994036298184;83.9014347826087
11;89.0;86.0;89.0;89.26525681905561;92.67;86.258064;79.77229383055155;90.84417656453611;90.45568027280572;83.9014347826087
12;89.0;90.0;87.0;88.52376434255477;90.32;88.036194;78.88151956107733;87.80959307627502;87.28701138314057;83.9014347826087
13;76.0;76.0;80.0;85.13175572241288;78.45;78.74488;77.55129407972767;77.49849547954904;81.76970180907357;83.9014347826087
14;76.0;77.0;78.0;71.59845031490268;79.33;71.98338;76.82025158374397;78.74234920897165;82.55357592272905;83.9014347826087
15;76.0;72.0;77.0;76.61761160982726;79.06;78.14939;76.51085115237335;80.6756488150052;79.81854821927132;83.9014347826087
16;76.0;71.0;79.0;79.41779318555852;78.4978115942029;79.14437;76.23759057433553;80.57620482794266;79.21369984727372;83.9014347826087
17;76.0;77.0;79.0;76.55859313663193;79.72;74.75133;75.80635397543645;82.0630929447673;79.41150193464252;83.9014347826087
18;76.0;77.0;77.0;75.07557785012555;77.8278115942029;74.85807;74.71232331534746;76.82808430114667;77.56159264402937;83.9014347826087
19;75.0;76.0;72.0;73.44103718723103;73.46343478260869;71.6195;73.67011044366319;73.31014383382889;69.83807863531676;83.9014347826087
20;63.0;64.0;67.78115942028985;69.02510408208329;67.22686956521738;68.559616;73.29948705043057;65.89210812846451;66.61847735920409;83.9014347826087
21;63.0;70.0;68.0;66.24847449093295;67.37562318840578;66.779396;73.72452845313595;66.25584760546927;69.76286941098112;83.9014347826087
22;63.0;67.0;67.78115942028985;71.13154450741776;67.20249275362318;69.472305;74.15382578780167;66.55994960185787;70.46973838715209;83.9014347826087
23;63.0;63.0;68.0;73.1011258102039;66.63686956521738;66.90609;74.27277629894526;67.03178939921685;68.87098287805242;83.9014347826087
24;63.0;61.0;67.0;67.39521030435738;66.8456231884058;66.51815;74.14158475380479;65.45086861963912;67.2143938236444;83.9014347826087
25;66.0;69.0;70.0;67.59792080989321;68.02030434782608;68.75949;74.70686497632492;67.31882469631255;69.20048993050112;83.9014347826087
26;66.0;69.0;69.0;65.08396039719858;66.92686956521737;66.35562;74.94203450467052;64.99958759506721;65.40770811560296;83.9014347826087
27;66.0;71.0;69.0;65.4835733209997;67.02343478260869;62.62338;74.82508051120735;64.74131090865069;68.17527624142843;83.9014347826087
28;66.0;67.0;69.0;68.53605546134058;68.06249275362319;68.34848;75.70818528778526;66.18779953695173;67.63123830485459;83.9014347826087
29;66.0;71.0;69.0;64.49694036746378;67.53686956521737;66.86527;75.48324532970005;68.39148768549329;69.13255633531415;83.9014347826087
30;66.0;66.0;67.0;65.06263202004983;66.87905797101448;70.501884;75.10670191801938;66.70958879348876;65.72722922207157;83.9014347826087
31;66.0;77.0;68.0;70.95323228542652;67.8356231884058;65.4045;75.55633483495357;68.39329501071957;70.74575613736825;83.9014347826087
32;65.0;65.0;69.0;70.98638294763269;67.70686956521739;68.19211;75.25639926506722;66.27351658991921;67.85550474751119;83.9014347826087
33;67.78115942028985;68.0;71.0;74.92960204604455;69.16468115942027;67.64437;75.59012354581488;68.63697373108407;73.55378491072878;83.9014347826087
34;67.78115942028985;67.0;71.0;74.21346976171671;69.56811594202897;73.95831;76.19304252987837;70.95522870733474;75.55937556170397;83.9014347826087
35;67.78115942028985;60.0;71.0;71.8849808160053;70.31686956521737;71.29063;77.15103655670364;71.12259581489653;74.24636239812163;83.9014347826087
36;67.78115942028985;71.0;75.0;76.63407393939038;70.89468115942029;73.95525;78.33023275030574;74.93808783156112;74.31313864220257;83.9014347826087
37;67.78115942028985;66.0;75.0;84.47812665553583;71.43155072463766;72.806946;79.57372368007852;72.07460793229471;75.89859153444894;83.9014347826087
38;67.78115942028985;69.0;76.0;80.06780031564627;70.99905797101448;69.850426;80.2180247706725;72.9751535212574;77.41903584298701;83.9014347826087
39;67.78115942028985;65.0;75.0;77.71777962227814;72.23249275362318;73.32621;80.57287288809495;71.00205407136977;74.53245924332441;83.9014347826087
40;67.78115942028985;66.0;75.0;77.47422082015576;71.86811594202896;73.03641;80.99168591281673;70.99903672714782;75.07847249621284;83.9014347826087
41;67.78115942028985;65.0;74.0;80.23417427753324;70.9190579710145;73.746315;81.2975949925727;71.94425622494919;74.73600908983084;83.9014347826087
42;67.78115942028985;69.0;72.0;81.6810933736523;71.53468115942027;72.56889;81.4589950948687;70.93463869314286;72.99798095803078;83.9014347826087
43;67.78115942028985;68.0;73.0;82.90106383569692;71.54373913043476;70.00573;81.63639706352352;69.90221677094121;71.74978359148389;83.9014347826087
44;67.78115942028985;80.0;75.0;82.87396217155398;70.88373913043476;73.93092;81.73891315056923;68.41824700020116;72.11718904315471;83.9014347826087
45;67.78115942028985;69.0;72.0;75.96140596546832;69.95592753623187;69.43261;81.646060895228;69.12093378300732;72.77467559422557;83.9014347826087
46;67.78115942028985;69.0;74.0;80.80895717486175;72.62249275362318;71.11188;81.67810912981136;69.60645720322883;75.57292911306793;83.9014347826087
47;67.78115942028985;77.0;73.0;80.31170677055339;71.31905797101449;74.01759;81.5527182578865;69.9539057764686;72.1944302800074;83.9014347826087
48;67.78115942028985;77.0;73.0;74.56279398208578;72.46811594202897;70.88304;81.52826456869496;69.75055637890704;73.07856077102771;83.9014347826087
49;76.0;77.0;77.0;78.3126237366168;77.5;77.20519;82.1405553503279;77.7043424668155;78.24538857378558;83.9014347826087
50;82.0;80.0;82.0;78.34725573161661;81.36562318840579;80.415955;82.87921537107084;79.7158699590545;80.05029298501803;83.9014347826087
51;115.0;113.0;103.0;95.44503546625613;103.05;108.011215;84.37935121268288;108.25074053082874;114.68727965709687;83.9014347826087
52;115.0;103.0;101.0;110.7564559072017;100.99;104.15833;85.7019653350017;103.47195867494592;109.4428914032713;83.9014347826087
53;115.0;104.0;98.0;109.10721231660217;98.96;111.764336;86.2990527588795;102.77464884981922;111.71770455336593;83.9014347826087
54;115.0;81.0;103.0;115.61645385980638;101.91;104.60824;86.49301676964954;100.41913680283456;115.59053400408952;83.9014347826087
55;115.0;99.0;99.0;118.01295635112332;102.38;105.489914;87.10262577812554;105.41619281610951;110.51772276712086;83.9014347826087
56;115.0;113.0;104.0;121.90056798537476;111.44;104.85531;87.13173161315203;114.78185354252214;121.87629620905088;83.9014347826087
57;115.0;92.0;98.0;123.14842769355376;103.77;99.25374;86.66737713769484;103.61772703477618;114.16223417375063;83.9014347826087
58;98.0;86.0;92.0;114.26595489622585;100.23;98.46857;84.25495025196179;92.51101123173459;106.60486148683324;83.9014347826087
59;98.0;82.0;92.0;114.40185651738729;106.92;95.12559;82.99749366476534;100.35186041635403;107.4143923857248;83.9014347826087
60;98.0;113.0;93.0;106.15110059654656;101.32;95.05631;82.09647157445502;106.28527359125023;99.55948725109103;83.9014347826087
61;98.0;113.0;103.0;105.75576522540496;109.93;104.56166;82.16110164218587;111.5120517617205;111.06361339389542;83.9014347826087
62;98.0;83.0;100.0;99.30238648406085;98.73;97.95158;81.04415834165576;108.83126312066416;100.12834092565173;83.9014347826087
