;y_truth;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
0;61.0;58.0;65.0;68.21163160133901;63.44905797101448;62.063324;75.63405094843804;62.73490081320144;64.65857884527944;83.9014347826087
1;62.0;67.78115942028985;67.78115942028985;71.82849347948861;66.51155072463766;66.03397;76.29124516704613;66.65025411419941;65.95205492652283;83.9014347826087
2;65.0;77.0;69.0;68.12409541094668;68.92936231884056;67.053024;76.88496322955353;68.97912776949103;68.83713257324698;83.9014347826087
3;76.0;77.0;73.0;74.4834761422147;76.25905797101449;78.11128;78.16433908478285;77.9689919973768;73.43383329093268;83.9014347826087
4;86.0;98.0;84.0;79.82833151526874;84.31781159420291;76.62301;79.04086668315922;82.28768151771938;80.81719912654715;83.9014347826087
5;86.0;95.0;87.0;85.20038169362057;90.1;85.46092;80.38172555572596;87.27865333050603;88.19891725039506;83.9014347826087
6;89.0;82.0;91.0;91.53123111566525;91.5;96.08422;81.4864544823178;89.7898444854354;92.01697394545657;83.9014347826087
7;89.0;93.0;91.0;90.84177603489468;92.26;92.54557;81.38461566317224;89.35031711743034;87.33552320050559;83.9014347826087
8;89.0;82.0;91.0;92.3295266616123;91.42;91.92286;81.4131954052751;91.25531411298329;92.61498812867565;83.9014347826087
9;89.0;93.0;90.0;93.42035238594535;93.51;92.156784;81.3424823534252;89.38018885121494;86.44280125026367;83.9014347826087
10;89.0;92.0;92.0;96.3351593087173;93.06;93.96872;80.5177138052446;91.85242162992581;91.88482014112851;83.9014347826087
11;89.0;92.0;89.0;92.1653618192629;91.57;88.00073;79.87666666434747;89.0770241231981;94.01665389578802;83.9014347826087
12;89.0;90.0;89.0;87.95924433802226;91.4;86.06857;78.95907621111613;88.54716601056424;86.52728292329806;83.9014347826087
13;76.0;76.0;78.0;83.06718191953517;77.39;78.71585;77.6172269770484;77.98965777047485;80.32488490805761;83.9014347826087
14;76.0;77.0;77.0;75.08686683707114;76.71;73.56688;76.85546202936035;80.0871385431868;78.31879884178821;83.9014347826087
15;76.0;77.0;77.0;80.76583969207003;78.73;77.95208;76.50038588957169;80.36063388834125;77.52229658307606;83.9014347826087
16;76.0;77.0;77.0;80.82777400056017;78.88;79.318146;76.2359640651309;79.57009018403917;77.31200363246602;83.9014347826087
17;76.0;77.0;77.0;83.7133021630419;77.9578115942029;76.34705;75.81815517976997;82.78223717868441;78.5528405584007;83.9014347826087
18;76.0;77.0;77.0;74.49163361373293;76.54;74.62962;74.70605237975315;77.32550642796684;77.04223172478054;83.9014347826087
19;75.0;76.0;72.0;69.2018508561481;73.3156231884058;73.72655;73.5845287280092;73.25604561702883;70.96096924895639;83.9014347826087
20;63.0;64.0;68.0;72.43883001709276;66.87155072463767;68.06569;73.20186931359517;65.9864575254466;67.18147333591654;83.9014347826087
21;63.0;69.0;67.78115942028985;66.34762461938216;67.73686956521738;66.22092;73.5760882866638;66.14269560651324;69.84656447336668;83.9014347826087
22;63.0;67.0;69.0;73.30665403190132;67.67249275362319;68.96569;74.01243632973741;66.2092534702168;69.59308424086629;83.9014347826087
23;63.0;61.0;69.0;71.41698701883992;66.06686956521739;66.43612;74.13424854645297;68.88413597373861;69.8856401039513;83.9014347826087
24;63.0;61.0;67.78115942028985;64.73634593533755;65.40124637681159;65.83775;74.04703094014474;66.49235070234805;68.6923512409165;83.9014347826087
25;66.0;69.0;68.0;69.13989559008307;68.80686956521737;65.85577;74.65550631933112;65.7513666624039;68.49114408157388;83.9014347826087
26;66.0;68.0;69.0;65.28494863508074;66.00905797101449;64.96006;74.94128492740458;65.83490952066693;65.5407868492999;83.9014347826087
27;66.0;71.0;69.0;65.72406061878745;68.21030434782608;63.719616;74.67785162312128;63.477208769734354;66.95558702593343;83.9014347826087
28;66.0;70.0;70.0;70.01769466123237;68.5012463768116;68.84082;75.70051165178529;66.47493209969448;69.85830764649882;83.9014347826087
29;66.0;69.0;69.0;64.41060136706751;68.12124637681158;70.80136;75.4614806369494;68.70607949207123;66.99758963552483;83.9014347826087
30;66.0;62.0;69.0;62.948495840920586;67.0756231884058;71.667656;75.10534060978111;65.98697135605417;68.74874758788934;83.9014347826087
31;66.0;77.0;69.0;67.8811653078843;68.84905797101447;66.10607;75.5514327719164;69.61248309445499;69.61224216501762;83.9014347826087
32;65.0;65.0;69.0;71.51452796264384;68.64498550724636;68.03968;75.15112224039993;65.98847520297906;71.2896622560532;83.9014347826087
33;67.78115942028985;66.0;70.0;73.60610059759921;68.56936231884055;68.37353;75.44385209828762;67.81478646654524;72.64318246099636;83.9014347826087
34;67.78115942028985;70.0;70.0;76.05053322963504;69.37030434782606;72.76718;75.6908609444488;70.28899119762552;71.88383390347805;83.9014347826087
35;67.78115942028985;61.0;71.0;79.39037380403292;70.07592753623187;71.90814;77.06612162579138;72.64101419771845;75.02557403464124;83.9014347826087
36;67.78115942028985;69.0;71.0;77.0921592524447;70.94249275362318;73.70483;78.32545628263026;74.1514077825809;74.90275953462461;83.9014347826087
37;67.78115942028985;65.0;74.0;84.11774925793122;71.39811594202897;72.68681;79.68868631832578;72.11656574119866;76.77300348635285;83.9014347826087
38;67.78115942028985;68.0;76.0;83.3988089194018;72.1690579710145;71.55168;80.25432022532192;72.37436567906691;75.37839791063598;83.9014347826087
39;67.78115942028985;65.0;75.0;83.75796418078005;72.20686956521739;74.21898;80.57506148034743;71.17271744226926;77.36170203286214;83.9014347826087
40;67.78115942028985;65.0;73.0;83.63544644062685;71.39811594202898;71.62875;81.13008862452678;73.98284756767622;74.8746954923531;83.9014347826087
41;67.78115942028985;65.0;74.0;79.6526659664264;71.39686956521739;74.163795;81.43155964828622;71.51556557147059;76.20027370647989;83.9014347826087
42;67.78115942028985;68.0;74.0;80.15604172084963;71.48686956521738;73.24407;81.63817043887644;70.94210138012541;72.94477973649408;83.9014347826087
43;67.78115942028985;67.78115942028985;72.0;79.56934338202147;71.14717391304345;72.001816;81.84548587511352;69.53067357958464;71.90702813497036;83.9014347826087
