;0;1
0;MAX_TEMPERATURE_C;0.02647501407326004
1;WINDSPEED_MAX_KMH;0.010950684809598462
2;PRECIP_TOTAL_DAY_MM;0.007246655015581782
3;HUMIDITY_MAX_PERCENT;0.0054234843868358725
4;PM25_t;0.11294934178342107
5;MAX_TEMPERATURE_C_T_1;0.01160484733459584
6;WINDSPEED_MAX_KMH_T_1;0.007138518693945365
7;PRECIP_TOTAL_DAY_MM_T_1;0.003924866557657369
8;HUMIDITY_MAX_PERCENT_T_1;0.003453723744749021
9;PM25_t_T_1;0.19991662612170027
10;MAX_TEMPERATURE_C_T_2;0.008283506575073114
11;WINDSPEED_MAX_KMH_T_2;0.00908133921331271
12;PRECIP_TOTAL_DAY_MM_T_2;0.002263585336651712
13;HUMIDITY_MAX_PERCENT_T_2;0.0028017341364677518
14;PM25_t_T_2;0.0836723383505034
15;MAX_TEMPERATURE_C_T_3;0.0035875536161423865
16;WINDSPEED_MAX_KMH_T_3;0.006915137353125673
17;PRECIP_TOTAL_DAY_MM_T_3;0.004062623192444008
18;HUMIDITY_MAX_PERCENT_T_3;0.005633651004190613
19;PM25_t_T_3;0.07542581955027264
20;MAX_TEMPERATURE_C_T_4;0.004725079057268349
21;WINDSPEED_MAX_KMH_T_4;0.004717840738298841
22;PRECIP_TOTAL_DAY_MM_T_4;0.0012549033392219044
23;HUMIDITY_MAX_PERCENT_T_4;0.003214999496361316
24;PM25_t_T_4;0.13253805947445055
25;MAX_TEMPERATURE_C_T_5;0.0031284014812050366
26;WINDSPEED_MAX_KMH_T_5;0.00572823398764747
27;PRECIP_TOTAL_DAY_MM_T_5;0.001177645445075325
28;HUMIDITY_MAX_PERCENT_T_5;0.0030443101598313267
29;PM25_t_T_5;0.1254319203424879
30;MAX_TEMPERATURE_C_T_6;0.0030457189654734306
31;WINDSPEED_MAX_KMH_T_6;0.0047305691621042974
32;PRECIP_TOTAL_DAY_MM_T_6;0.0008449925787705777
33;HUMIDITY_MAX_PERCENT_T_6;0.003800389781048445
34;PM25_t_T_6;0.09392407628348495
35;MAX_TEMPERATURE_C_T_7;0.004392347741380558
36;WINDSPEED_MAX_KMH_T_7;0.0033107606813601986
37;PRECIP_TOTAL_DAY_MM_T_7;0.0005990802178479108
38;HUMIDITY_MAX_PERCENT_T_7;0.0022604645350811077
39;PM25_t_T_7;0.00731915568207144
