;0;1;2;3;4;5;6;7;8
0;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
1;7.284706974380198;4.948224997291304;7.1683063510257705;3.63180046363944;4.689616900398528;9.520414770645969;4.443618876905461;5.037224028564388;16.39296852604123
2;0.7489316764621163;0.8841578454562784;0.7568910971162579;0.9375961034806605;0.8959499050292731;0.571175601152353;0.9065796791374937;0.8799532847522702;-0.27140220015042393
3;4.242188405797101;3.835956521739131;5.436791144257106;2.5936147826086904;3.516745600824771;7.779605056153988;3.3975035852180984;4.073075718710459;14.569153043478263
