;0;1;2;3;4;5;6;7;8
0;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
1;7.090836266492271;4.753691423158203;6.36544930500211;4.029023954006163;4.808898922125097;9.179309151534186;4.3458089320271025;4.801213027846031;16.39296852604123
2;0.7621174074137662;0.8930871954035563;0.8082983389291911;0.923198898752216;0.8905894890830517;0.6013536958506617;0.9106470274574758;0.8909389435544315;-0.27140220015042393
3;4.231884057971015;3.738144927536232;4.9418627505985535;2.7723369565217353;3.6359125666963883;7.430752996606822;3.262559487077176;3.843215082019309;14.569153043478263
