;y_truth;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
0;61.0;57.0;65.0;66.24224838910189;62.681246376811586;63.33449;75.55183088264381;64.54246830341509;63.82578728634268;83.9014347826087
1;62.0;67.0;67.78115942028985;70.60813514584306;65.81811594202897;65.60721;76.28781373741556;68.5842924097634;68.24329548764649;83.9014347826087
2;65.0;76.0;69.0;70.37895559252236;68.48936231884056;71.00918;76.89103458190749;69.94044615373674;68.99745445838234;83.9014347826087
3;76.0;75.0;75.0;76.68841529575106;75.53781159420289;77.237724;78.07783292667665;79.14627715737923;76.84983476939618;83.9014347826087
4;86.0;118.0;84.0;79.62168672248593;85.0178115942029;77.381874;78.83243271819465;81.80682188592516;79.87127975776124;83.9014347826087
5;86.0;97.0;89.0;84.36623695116828;89.03;86.13015;80.01927904811271;85.44549973763964;86.96081704575133;83.9014347826087
6;89.0;83.0;91.0;96.00829045725385;91.14;95.92518;80.99553047437023;90.27965981104417;90.0389920829585;83.9014347826087
7;89.0;90.0;91.0;93.89558716312816;90.43;91.35663;80.91415653553638;87.16011600958115;96.83207788444054;83.9014347826087
8;89.0;84.0;92.0;91.12348685554032;92.26;94.67375;80.94445762708365;87.9560220334858;94.82193171852524;83.9014347826087
9;89.0;83.0;91.0;88.21711374324111;89.63;92.67054;80.85249933476653;89.18374121915284;93.12244924431761;83.9014347826087
10;89.0;83.0;90.0;88.40235153977163;91.12;93.12854;80.08775271716402;92.33219961341953;90.65187133077589;83.9014347826087
11;89.0;83.0;87.0;90.11371448591144;91.43;85.32404;79.6198643311229;90.521756974153;91.84901872347572;83.9014347826087
12;89.0;92.0;90.0;90.11333329551395;87.95;87.99601;78.74155806908735;87.65394899747979;86.01478895257905;83.9014347826087
13;76.0;77.0;80.0;83.60093532128549;77.96;78.12463;77.4585573403797;78.90594045801193;80.25168001704095;83.9014347826087
14;76.0;77.0;77.0;86.20624293030308;77.47;73.366615;76.77286935547366;78.10730708588343;79.80423707682051;83.9014347826087
15;76.0;69.0;80.0;76.33675562360895;80.82;77.717705;76.47738647614774;80.68667117864942;81.05099449302547;83.9014347826087
16;76.0;70.0;77.0;80.33729778686457;77.6778115942029;79.0069;76.1769525488368;79.64771850742862;81.95089826678564;83.9014347826087
17;76.0;77.0;79.0;77.01777652734795;78.7278115942029;75.73501;75.74902261176587;83.33442485822789;81.80659775009903;83.9014347826087
18;76.0;77.0;77.0;74.20654481255055;78.15;74.317345;74.70254617831787;77.47563701410665;75.2431443023179;83.9014347826087
19;75.0;76.0;74.0;71.07473765570897;73.78124637681158;72.441956;73.69659931221312;72.79642022566863;71.71240336091007;83.9014347826087
20;63.0;64.0;69.0;68.69946003918992;66.1878115942029;67.48571;73.37745557864042;65.40101878943956;66.63471862694223;83.9014347826087
21;63.0;71.0;69.0;65.10913778393065;67.11686956521739;64.99871;73.79986797180311;65.45665974763332;67.42922999522489;83.9014347826087
22;63.0;66.0;68.0;71.28864044597047;67.03811594202897;68.47501;74.17621598017037;65.79826519011526;69.04694624196154;83.9014347826087
23;63.0;63.0;67.78115942028985;71.65509503516886;66.99686956521738;67.42355;74.30033899463818;66.01890323180243;67.99286304135848;83.9014347826087
24;63.0;63.0;69.0;62.79410484414363;66.21124637681159;68.35573;74.16868975978356;65.82767013253235;67.19081535373662;83.9014347826087
25;66.0;70.0;69.0;69.77619747239578;68.49686956521738;67.28447;74.69597502396624;67.24227585146403;67.77953004002816;83.9014347826087
26;66.0;69.0;69.0;68.05220095604979;66.60343478260869;66.95838;75.07622763039265;65.85713589120579;66.19850065706089;83.9014347826087
27;66.0;71.0;69.0;69.27539522381024;68.3256231884058;63.647728;74.7787900111577;65.43042247222985;67.29300714228266;83.9014347826087
28;66.0;67.0;69.0;67.54630412783219;67.69468115942027;69.65033;75.64515042881766;67.71955253882689;67.18425006413663;83.9014347826087
29;66.0;76.0;69.0;66.12913984276351;67.72124637681159;68.96675;75.41822433082547;67.73578414127853;69.02334454913235;83.9014347826087
30;66.0;57.0;68.0;64.83122115426613;66.12905797101448;70.679214;75.00967741303877;65.5492348911239;65.07866278827002;83.9014347826087
31;66.0;80.0;68.0;65.25450694259678;66.33686956521737;66.21181;75.54811419493069;71.40872671479433;68.05403770055439;83.9014347826087
32;65.0;63.0;70.0;69.08411553005463;67.36936231884056;69.80899;75.34033299645084;67.13424219848282;69.08557647317794;83.9014347826087
33;67.78115942028985;67.0;70.0;68.4948073385262;68.99936231884055;69.70176;76.10442299362869;69.81886292592812;71.785807281959;83.9014347826087
