;0;1
0;MAX_TEMPERATURE_C;0.04705290967972317
1;WINDSPEED_MAX_KMH;0.012876396799033353
2;PRECIP_TOTAL_DAY_MM;0.004929624384782424
3;HUMIDITY_MAX_PERCENT;0.0119484807092945
4;PM25_t;0.14433852215612106
5;MAX_TEMPERATURE_C_T_1;0.015314742738325669
6;WINDSPEED_MAX_KMH_T_1;0.02091662565780899
7;PRECIP_TOTAL_DAY_MM_T_1;0.0036693096975433694
8;HUMIDITY_MAX_PERCENT_T_1;0.008844760233356955
9;PM25_t_T_1;0.16189609464645685
10;MAX_TEMPERATURE_C_T_2;0.012849563239899822
11;WINDSPEED_MAX_KMH_T_2;0.015272105537297577
12;PRECIP_TOTAL_DAY_MM_T_2;0.006649369830225745
13;HUMIDITY_MAX_PERCENT_T_2;0.008957246966092488
14;PM25_t_T_2;0.09674715906521718
15;MAX_TEMPERATURE_C_T_3;0.014577331085898823
16;WINDSPEED_MAX_KMH_T_3;0.014034827737238749
17;PRECIP_TOTAL_DAY_MM_T_3;0.008580180635287003
18;HUMIDITY_MAX_PERCENT_T_3;0.01302950470958551
19;PM25_t_T_3;0.12101652532415524
20;MAX_TEMPERATURE_C_T_4;0.010076721855434893
21;WINDSPEED_MAX_KMH_T_4;0.012435473761400846
22;PRECIP_TOTAL_DAY_MM_T_4;0.003328703057246983
23;HUMIDITY_MAX_PERCENT_T_4;0.007859285808080728
24;PM25_t_T_4;0.22279853468449215
