;0;1;2;3;4;5;6;7;8
0;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
1;7.351788866521685;4.881481344164039;6.642073309175019;3.9535532912097695;5.151937705402582;9.870752972412546;4.557986935959306;4.991842345734277;16.39296852604123
2;0.7442864149722062;0.8872618208207441;0.7912747077489157;0.9260491887079019;0.8744233322055945;0.5390346142187963;0.9017089666973132;0.8821066061217;-0.27140220015042393
3;4.6687536231884055;3.8693913043478263;4.862333110141253;2.840621159420284;3.951408858810646;8.180456816286467;3.5264511131952343;3.9580310611445246;14.569153043478263
