;y_truth;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
0;61.0;56.0;65.0;63.87970317042373;63.14124637681159;65.206665;75.53601925115852;64.70381270828472;63.577838327155675;83.9014347826087
1;62.0;67.78115942028985;67.0;68.66754301888601;65.26030434782608;67.103294;76.26921399503777;67.63531002175323;66.40715437336067;83.9014347826087
2;65.0;77.0;68.0;71.30169242597546;69.46498550724635;69.462074;76.72248652780135;68.72343497345734;71.07916046473233;83.9014347826087
3;76.0;77.0;77.0;73.52545472599435;75.40686956521738;76.7554;77.87878639426974;77.07840992611882;76.08199404882357;83.9014347826087
4;86.0;103.0;84.0;77.58360580935165;84.64;77.27794;78.61807473556713;82.94970547646767;78.63412019440626;83.9014347826087
5;86.0;93.0;88.0;79.53595380896189;88.33;87.64802;79.66212844165082;86.84115337471542;85.97664890625087;83.9014347826087
6;89.0;83.0;91.0;88.10931089486722;93.64;101.181595;80.72218538043998;91.73483703150215;96.43702032757419;83.9014347826087
7;89.0;86.0;90.0;89.32247636314436;90.56;91.24493;80.55501349743567;87.66436787549488;94.36114967289392;83.9014347826087
8;89.0;86.0;92.0;91.35458182710654;89.97;91.17928;80.64243504536918;89.7248416306793;88.004673278319;83.9014347826087
9;89.0;86.0;92.0;88.66894683447708;92.2;91.89171;80.51463718973154;89.0653335011621;91.53380561668315;83.9014347826087
10;89.0;87.0;89.0;86.49611061715736;91.0;92.79078;79.81353430080506;91.0698878365911;92.03663560184708;83.9014347826087
11;89.0;89.0;89.0;84.45535532748089;92.69;86.26524;79.37767129247185;89.2249428484527;96.14912079513715;83.9014347826087
12;89.0;92.0;87.0;85.40050445539066;88.82;87.59848;78.55606492462972;86.6178122718144;84.75533901971704;83.9014347826087
13;76.0;76.0;80.0;80.25533549529148;77.32;78.87063;77.3519785561758;80.71031836382225;78.99553241036375;83.9014347826087
14;76.0;74.0;77.0;76.71217601566109;77.8378115942029;72.286835;76.68907451442762;79.65008784848604;77.4681878268956;83.9014347826087
15;76.0;70.0;77.0;75.22914416210935;79.4678115942029;77.31878;76.37795932138154;81.4646344665631;77.29184601214833;83.9014347826087
16;76.0;70.0;77.0;77.12705525803457;76.66;78.44235;76.0543338061354;79.89111256818431;76.30417501795989;83.9014347826087
17;76.0;76.0;79.0;71.94926127219772;77.9678115942029;74.74429;75.65213083902027;83.48991308962489;76.04729788496586;83.9014347826087
18;76.0;76.0;77.0;69.14609424316909;76.69562318840579;74.87697;74.66149134274737;76.82846567983208;73.62851081889457;83.9014347826087
