;y_truth;DecisionTree;AdaBoost;MLP;RandomForest;XGB;SVM;LightGBM;catBoost;Dummy Classifier
0;61.0;57.0;67.78115942028985;66.50032490782513;63.721246376811585;64.701515;75.5620497192011;63.61818744166284;64.14758566630633;83.9014347826087
1;62.0;67.78115942028985;68.0;73.73488279855653;66.28811594202897;65.11894;76.1104955919908;66.6418378246557;66.14603851049475;83.9014347826087
2;65.0;71.0;70.0;69.36126189887807;68.91030434782607;68.03505;76.58834056620354;68.50160839484285;68.59438383779514;83.9014347826087
3;76.0;76.0;71.0;72.0285221897892;75.7468695652174;77.820435;77.46717163546433;77.98639238163331;72.9331712408648;83.9014347826087
4;86.0;98.0;83.0;76.87792436543718;85.5;76.568;78.12553266165455;84.71273679737803;80.87267175248097;83.9014347826087
5;86.0;95.0;87.0;79.61527117104805;88.83;86.04542;79.26770791620129;85.95611976229402;87.5861781666658;83.9014347826087
6;89.0;81.0;89.0;88.19003027152807;90.67;95.62553;80.3133629199913;90.08969037340718;87.93893152260443;83.9014347826087
7;89.0;87.0;90.0;88.90482423597012;92.57;92.73862;80.21509925297664;85.13805533244506;91.20600564592843;83.9014347826087
8;89.0;81.0;91.0;93.16439866304209;91.25;91.02267;80.15589401750962;88.40728336609048;92.93584821164079;83.9014347826087
9;89.0;83.0;91.0;96.82267009717403;91.33;92.46574;80.02355439008898;88.4945989303229;92.5923295663914;83.9014347826087
10;89.0;86.0;92.0;93.50139614033303;92.78;92.46659;79.32305461372871;92.31293102652901;92.40958372748626;83.9014347826087
11;89.0;87.0;89.0;90.88353278790464;91.98;87.97172;79.08220630652798;91.48129194698542;89.30476819641143;83.9014347826087
12;89.0;118.0;89.0;82.99095543608297;89.85;86.87108;78.30989585059658;87.49889904512237;85.18868414248452;83.9014347826087
13;76.0;77.0;77.0;78.30945771439758;78.56;79.5811;77.18345132507713;78.97486505442166;78.18313171849768;83.9014347826087
14;76.0;80.0;77.0;73.91257784228834;78.09;74.18867;76.53304120071994;78.42149121680818;77.26106055149351;83.9014347826087
15;76.0;77.0;77.0;73.66882742184859;78.8756231884058;77.50413;76.16736837041826;80.88822111430072;77.55350999079013;83.9014347826087
16;76.0;72.0;77.0;78.47187505233812;77.69781159420289;73.59803;75.77064387643429;81.01719630207351;77.78870142318534;83.9014347826087
17;76.0;76.0;77.0;71.41077859605305;79.29;74.40728;75.47366638146806;81.64748767064555;79.99346802438475;83.9014347826087
